,50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,event_uuid,visible_area,freeze_frame
10,,,,,,,,"[79.4, 11.9]",,,,,,,,,,,,,3.819957,,,,,,,,,,,,,,,3990af06-fb9a-442c-98bd-f27636f2e6d5,1935,,"[56.7, 3.1]",3869685,49,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kylian Mbappé Lottin,3009.0,Center Forward,91,France,771,"['225e6541-e9ca-4096-a1e4-e69e17a0b7be', '2a8aab74-c7eb-45cb-951b-e19af371f0a1', '6ed9323b-743a-42ef-8f2a-d65155c3098c', '87441505-263b-4a06-944c-dc1a8e510eb1']",3,,,,,,,,,,,,,,,,,France,771,00:04:03.984,Carry,True,3990af06-fb9a-442c-98bd-f27636f2e6d5,"[45.7953597845837, 60.3697562496524, 33.1424973027086, 0.0, 85.5231384484882, 0.0, 70.4663518262322, 60.7377436280735, 45.7953597845837, 60.3697562496524]","[{'teammate': False, 'actor': False, 'keeper': False, 'location': [44.362847575575174, 30.913264999749103]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [47.08990277805566, 10.780529497569557]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [48.400196600278626, 54.695070278910116]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [51.77314260807806, 13.819194379608863]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [55.19381841342397, 18.618562376576477]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [56.33656850692275, 5.613296626881002]}, {'teammate': True, 'actor': True, 'keeper': False, 'location': [56.70000076293945, 3.099999904632568]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [59.70053429833443, 55.7086751809497]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [59.82449294443965, 31.754947932977686]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [66.70665626586366, 14.12858943667159]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [67.99593128602218, 5.168735513472427]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [68.28827642707499, 1.976415177093592]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [69.37939441739005, 53.45562404794089]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [72.36227398930936, 26.21574039641277]}]"
11,,,,,,,,"[69.8, 17.9]",,,,,,,,,,,,,1.772033,,,,,,,,,,,,,,,f96e74ca-3261-40ce-9510-e0189057cb02,1939,,"[79.4, 11.9]",3869685,49,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kylian Mbappé Lottin,3009.0,Center Forward,91,France,771,"['225e6541-e9ca-4096-a1e4-e69e17a0b7be', '248f1f4f-b355-4dc5-82b6-5acd3c89dd76', '4e1e342b-ba2f-4721-9ad5-4bb250ee12bd']",7,,,,,,,,,,,,,,,,,France,771,00:04:07.804,Carry,True,f96e74ca-3261-40ce-9510-e0189057cb02,"[88.9526633527478, 69.6441283450642, 63.8031780776321, 62.3028235336843, 67.4678525292322, 0.0, 120.0, 0.0, 120.0, 6.8467085839501, 88.9526633527478, 69.6441283450642]","[{'teammate': False, 'actor': False, 'keeper': False, 'location': [74.40288537011027, 8.462466761862341]}, {'teammate': True, 'actor': True, 'keeper': False, 'location': [79.4000015258789, 11.899999618530273]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [79.58424778921693, 16.61825194585286]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [81.85906889242229, 16.33585533298115]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [83.04447907081052, 20.586214627670998]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [84.0887438905773, 51.94585508497609]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [86.67680125097822, 49.05724270203531]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [87.4734382272163, 4.027502328225129]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [87.84259301337723, 28.329451894701204]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [92.71131317023439, 16.27069925719995]}]"
12,,,,,,,,"[117.7, 62.0]",,,,,,,,,,,,,2.772322,,,,,,,,,,,,,,,8f425970-a45d-46ee-9998-53c41341775d,2010,,"[96.5, 60.0]",3869685,50,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kylian Mbappé Lottin,3009.0,Center Forward,94,Argentina,779,"['2690bd1d-ff10-43eb-9230-cd2d7e3a68d4', '6818e72e-4a9e-483b-93bd-388db7926e82', 'aebf3121-de4e-4b87-a20a-a2d0b8553b75']",34,,,,,,,,,,,,,,,,,France,771,00:05:34.039,Carry,True,8f425970-a45d-46ee-9998-53c41341775d,"[94.9040379010393, 80.0, 92.5561896491797, 80.0, 72.1480272706076, 69.1805002247655, 90.5815378325806, 0.0, 120.0, 0.0, 120.0, 47.1081004548264, 94.9040379010393, 80.0]","[{'teammate': False, 'actor': False, 'keeper': False, 'location': [80.18029685180402, 64.23452324371449]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [80.62317755930724, 59.76304562796993]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [83.31362933645234, 53.618402265491454]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [86.60493207273686, 67.15771980366014]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [88.09277817400547, 59.439961395363184]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [92.78470068794364, 36.94217064837245]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [92.89485675413485, 60.199133513616516]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [95.06599788056545, 58.22194939760051]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [95.29851289450892, 30.48873574215694]}, {'teammate': True, 'actor': True, 'keeper': False, 'location': [96.5, 60.0]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [99.57603340799449, 47.557213700134554]}, {'teammate': False, 'actor': False, 'keeper': True, 'location': [113.15222608313752, 41.21829584226201]}]"
13,,,,,,,,"[74.1, 15.1]",,,,,,,,,,,,,3.00573,,,,,,,,,,,,,,,58e5fd20-3535-4dc3-8167-c25dc8daf3ce,2082,,"[70.6, 13.8]",3869685,53,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kylian Mbappé Lottin,3009.0,Center Forward,100,France,771,"['4d17e61d-f7bf-4be3-a0ce-d0f24f8fb1b5', '62a41d2f-3908-4a13-b399-b992e38ea3b1']",54,,,,,,,,,,,,,,,,,France,771,00:08:54.392,Carry,,,,
14,,,,,,,,"[62.1, 10.4]",,,,,,,,,,,,,1.62745,,,,,,,,,,,,,,,8b8df9c3-cfb0-45c6-9ec0-8a979696268b,2180,,"[56.7, 9.1]",3869685,57,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kylian Mbappé Lottin,3009.0,Center Forward,105,France,771,"['1cbb25b0-d48a-4f0b-a294-612b7b822ef2', '789370ef-0684-4938-a278-03ed0e695f38']",22,,,,,,,,,,,,,,,,,France,771,00:12:22.868,Carry,,8b8df9c3-cfb0-45c6-9ec0-8a979696268b,"[41.4496558734872, 60.8357975268146, 20.9565334221064, 0.0, 77.1238112584562, 0.0, 67.7179380299047, 58.5178774055791, 41.4496558734872, 60.8357975268146]","[{'teammate': True, 'actor': False, 'keeper': False, 'location': [38.81721051933017, 10.583876889761587]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [41.05759401582188, 43.689642180305086]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [47.3991004925841, 22.731815857736787]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [50.566671970552235, 0.17208465114266502]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [54.20056813237237, 14.029899164949075]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [54.45733880706539, 5.20074967154282]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [54.62386766710603, 35.401222383638185]}, {'teammate': True, 'actor': True, 'keeper': False, 'location': [56.70000076293945, 9.100000381469727]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [59.95557622515202, 10.669083803549551]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [62.358499966578826, 39.20468736351164]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [67.53976523397995, 60.61597310271449]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [68.09847955870512, 38.68859604205291]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [69.0292481665066, -2.288685198485939]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [70.87530518797271, -2.451368495233378]}]"
15,,,,,,,,"[71.3, 2.5]",,,,,,,,,,,,,2.031591,,,,,,,,,,,,,,,9cc51887-76fb-4de0-b34e-9c52b9055425,2333,,"[71.3, 2.5]",3869685,62,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Kylian Mbappé Lottin,3009.0,Center Forward,124,France,771,"['1d51c5df-af1d-42fc-8bd5-d1f8a7a53a43', '8e4dd33a-91ee-4dbe-9e0e-d8c1a4be40c7']",57,,,,,,,,,,,,,,,,,France,771,00:17:57.382,Carry,,9cc51887-76fb-4de0-b34e-9c52b9055425,"[54.5599923832347, 58.5900024557285, 48.5715073047397, 0.0, 96.0104157943421, 0.0, 77.3743278110799, 60.4776584159954, 54.5599923832347, 58.5900024557285]","[{'teammate': False, 'actor': False, 'keeper': False, 'location': [56.27535806639867, 44.99787086285727]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [60.56785435027486, 27.204481962205875]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [60.74711662114999, 20.20066293422133]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [61.87012924432953, 8.2903954605055]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [63.10826281720138, 31.029572245471424]}, {'teammate': True, 'actor': True, 'keeper': False, 'location': [71.30000305175781, 2.5]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [72.43366010166032, 11.675645473397964]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [72.77625877890485, 42.10490286604059]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [73.81845270475525, 21.781530158207236]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [75.02294753914896, 41.91381971539567]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [75.53342471392074, 22.985826606819636]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [77.1209283580279, 5.600534987705451]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [80.44646969312403, 50.23674954849921]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [87.4779173587153, 25.931409153988888]}]"
16,,,,,,,,"[97.6, 17.7]",,,,,,,,,,,,,1.909161,,,,,,,,,,,,,,,0888c9d1-fa0f-426b-a958-f40c5d2e25c1,2342,,"[89.5, 9.6]",3869685,63,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Kylian Mbappé Lottin,3009.0,Center Forward,124,France,771,"['06995171-c1cb-408b-8c30-d10579bae34c', 'b1c7eaa6-32d1-4c47-a471-2d92969d6edb']",3,,,,,,,,,,,,,,,,,France,771,00:18:03.171,Carry,,0888c9d1-fa0f-426b-a958-f40c5d2e25c1,"[90.4959319182067, 66.8269282986973, 66.0507579763879, 59.7760767601586, 71.8920573638306, 0.0, 120.0, 0.0, 120.0, 7.99776849547504, 90.4959319182067, 66.8269282986973]","[{'teammate': True, 'actor': False, 'keeper': False, 'location': [71.63363954088351, 67.83852209018099]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [80.2485728448419, 19.04630607627805]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [82.1918354645629, 56.4095808781702]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [82.34227737471392, 21.173844283351624]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [83.71165103821824, 11.627891576591885]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [85.18039485615125, 37.557255717836426]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [85.20431555357341, 14.494673516802166]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [86.11322169533422, 21.64983368549923]}, {'teammate': True, 'actor': True, 'keeper': False, 'location': [89.5, 9.600000381469727]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [92.52038273134048, 46.24754683861906]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [93.31498642347815, 39.01697328640342]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [95.352055332267, 13.44190497297991]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [95.48818912404867, 22.58418374715737]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [96.14029240255906, 10.16458110113232]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [96.16520526090568, 47.07309093476455]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [96.72851455865215, 37.043548628372776]}]"
17,,,,,,,,"[67.0, 18.1]",,,,,,,,,,,,,0.225896,,,,,,,,,,,,,,,acf534ac-cd18-4d47-8f33-42b1611925de,2529,,"[64.7, 17.5]",3869685,68,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kylian Mbappé Lottin,3009.0,Left Wing,133,France,771,"['4fcfaf71-7dcf-43e6-b081-c0c4127c5794', '7cb4f3b5-c84f-4444-afd6-4a8b08c8ffc5']",11,,,,,,,,,,,,,,,,,France,771,00:23:11.488,Carry,,acf534ac-cd18-4d47-8f33-42b1611925de,"[44.7344167857188, 63.4763421453331, 26.9958357157154, 0.0, 83.2318053959665, 0.0, 70.5123877415255, 62.5721644527604, 44.7344167857188, 63.4763421453331]","[{'teammate': True, 'actor': False, 'keeper': False, 'location': [38.41669469125778, 40.34360597721362]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [41.556423969595876, 31.809951320281456]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [44.54936048438606, 20.796801442233576]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [45.11226642888629, 56.85293132419928]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [47.86065232654627, 31.220493346184504]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [51.01408067612462, 49.22135673353892]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [54.20263143378533, 57.455957369136414]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [56.91238652081794, 17.47328461308511]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [58.642517913743085, 26.927029346165245]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [60.285600565597434, 44.054836112854716]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [61.90737142931608, 19.734030947291984]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [63.35787535715131, 30.873211388001145]}, {'teammate': True, 'actor': True, 'keeper': False, 'location': [64.69999694824219, 17.5]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [66.54248650961351, 33.31964329894074]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [66.93679583538977, 17.660430132356083]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [71.19212600176859, 51.441098793529356]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [72.75287441395777, 30.777222273977884]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [73.85567114199814, 26.817964566185715]}]"
18,,,,,,,,"[79.0, 17.0]",,,,,,,,,,,,,1.632033,,,,,,,,,,,,,,,62c32fa5-0905-4151-82d0-7bc203e235e7,2582,,"[77.1, 16.8]",3869685,68,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Kylian Mbappé Lottin,3009.0,Left Wing,136,France,771,"['0e7a0726-c5b8-4749-92d6-435599b131cc', 'c2623165-c20c-400f-8c92-edf8f53df4bc']",49,,,,,,,,,,,,,,,,,France,771,00:23:49.080,Carry,,62c32fa5-0905-4151-82d0-7bc203e235e7,"[58.9922625946339, 64.1707835233017, 57.9083312946358, 0.0, 110.949067913577, 0.0, 83.1167338849471, 69.1554599805984, 58.9922625946339, 64.1707835233017]","[{'teammate': False, 'actor': False, 'keeper': False, 'location': [68.65885953584971, 56.54304695183461]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [69.88161914869347, 50.15503529508105]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [70.0396190789673, 26.34832533514257]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [72.49020019459373, 25.055970215499563]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [73.02621513703266, 48.48510961916446]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [75.76205171896898, 63.54821744007519]}, {'teammate': True, 'actor': True, 'keeper': False, 'location': [77.0999984741211, 16.799999237060547]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [79.86955158900795, 7.721900488944939]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [82.3470950930556, 27.132339932202264]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [82.4955372718166, 49.400465593329194]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [84.67728231574345, 39.73252904442405]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [86.72418304730266, 19.105358797072096]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [87.79117700648388, 55.85022375644817]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [88.76193963019526, 42.59843489503245]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [94.75272196076642, 37.30299290947987]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [94.98334594011723, 32.22483609946958]}]"
19,,,,,,,,"[92.9, 15.8]",,,,,,,,,,,,,0.388742,,,,,,,,,,,,,,,08662350-ea89-4af1-9046-77eaf17f8be8,2598,,"[92.7, 15.8]",3869685,69,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Kylian Mbappé Lottin,3009.0,Left Wing,136,France,771,"['67bc8d2d-c1c8-4b34-a13a-4a057fa6b63e', 'd76a5cee-7b23-4a1d-ba47-003b467c496e']",6,,,,,,,,,,,,,,,,,France,771,00:24:06.289,Carry,,08662350-ea89-4af1-9046-77eaf17f8be8,"[89.0973332387945, 65.373812305085, 63.3389572198641, 59.2835882149214, 63.9287271595548, 0.0, 120.0, 0.0, 120.0, 0.29453484265715, 89.0973332387945, 65.373812305085]","[{'teammate': True, 'actor': False, 'keeper': False, 'location': [66.82952813947733, 59.15852068605311]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [72.76771058025976, 18.35589468617453]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [73.13140279544874, 39.77842133514794]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [81.56839880282162, 10.992733142634513]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [85.75015171942896, 10.290450371898448]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [85.80867931341815, 34.61027722077043]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [86.77657603687685, 10.838016092008033]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [86.78373269187331, 52.36284912080252]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [87.37707057142617, 1.685121226708194]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [89.47648060894909, 15.634857032963492]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [91.14960809068815, 8.386934683945324]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [92.24286234146186, 45.678093021034144]}, {'teammate': True, 'actor': True, 'keeper': False, 'location': [92.69999694824219, 15.800000190734863]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [94.08267915774579, 32.759490941696754]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [95.01055297702482, 44.43169242974453]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [95.31698839918482, 17.559861071359894]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [96.60947588670737, 31.672426843525475]}]"
20,,,,,,,,"[98.9, 8.7]",,,,,,,,,,,,,2.258243,,,,,,,,,,,,,,,46410ab2-2265-43db-8daa-8b327b120441,2651,,"[98.2, 3.4]",3869685,70,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kylian Mbappé Lottin,3009.0,Left Wing,138,France,771,"['02745b8b-3416-4b4f-9674-729685442ad4', 'cea1dbaa-10e1-46fb-9ce4-017c178ab0b4']",3,,,,,,,,,,,,,,,,,France,771,00:25:03.660,Carry,,46410ab2-2265-43db-8daa-8b327b120441,"[94.8704815828798, 71.5855373701198, 69.5298709324728, 62.2576872485597, 77.1271144021508, 0.0, 120.0, 0.0, 120.0, 29.7729040121344, 94.8704815828798, 71.5855373701198]","[{'teammate': True, 'actor': False, 'keeper': False, 'location': [77.55594952088231, 12.574573609217708]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [78.96734623833584, 34.77730015636577]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [84.34673036693025, 67.25384816861568]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [85.09943682186719, 2.23211847338564]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [85.94590288248847, 20.419707951279957]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [88.29847104173568, 15.914233053550596]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [90.98395873425886, 8.597837149355392]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [91.89778634624903, 43.07552538415066]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [93.80008096400287, 51.93918666821363]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [95.22723680017347, 36.206658950330564]}, {'teammate': True, 'actor': True, 'keeper': False, 'location': [98.19999694824219, 3.400000095367431]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [98.44159574104476, 31.07747111688539]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [98.98785363571243, 6.424408509496324]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [100.78815101349697, 29.685732073864532]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [101.93967398876785, 45.00556835046032]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [102.11327122641704, 12.988198986672359]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [103.05205881401983, 40.33006305670456]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [103.34388077477453, 39.093649589527836]}]"
21,,,,,,,,"[102.5, 27.9]",,,,,,,,,,,,,1.405191,,,,,,,,,,,,,,,b48b46bf-a2a4-4906-9ae4-94a8ed9a142d,2656,,"[104.2, 19.8]",3869685,70,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kylian Mbappé Lottin,3009.0,Left Wing,138,France,771,"['1ad8c0c8-7fba-4fe9-8da9-4ae52e990199', '74beb1fe-1cf0-498e-9602-a5f438db684d', 'b2d43671-a3e6-4709-9c0c-646442c1074c']",7,,,,,,,,,,,,,,,,,France,771,00:25:07.802,Carry,True,b48b46bf-a2a4-4906-9ae4-94a8ed9a142d,"[100.086283393528, 73.8867440252121, 75.7890954239361, 62.082485586653, 90.1461695696499, 0.0, 120.0, 0.0, 120.0, 46.5859831129438, 100.086283393528, 73.8867440252121]","[{'teammate': False, 'actor': False, 'keeper': False, 'location': [83.88312977778901, 32.73261500394934]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [86.87816044526954, 20.450209073912504]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [89.51609708020828, 5.5832050364377475]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [94.96017766657602, 60.17153978572861]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [98.76591760524273, 11.166561029163336]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [100.51181977249604, 18.708589382283797]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [101.26444748342462, 42.05433023151734]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [102.02768181497524, 35.5829326772705]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [102.43589745761906, 46.37943618787351]}, {'teammate': True, 'actor': True, 'keeper': False, 'location': [104.19999694824219, 19.799999237060547]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [105.79704187853413, 43.90949314347762]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [106.03127603171825, 35.232402694123785]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [106.11198207123462, 19.181609881739355]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [106.14232442406642, 22.13973638647825]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [106.63208710501353, 32.31340538765819]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [108.56598381117504, 39.264987751055465]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [109.74006341462973, 18.497719324264555]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [110.06462902811967, 36.764640432733444]}, {'teammate': False, 'actor': False, 'keeper': True, 'location': [118.15488726899241, 38.557116296713104]}]"
