,50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,event_uuid,visible_area,freeze_frame
0,,,,,,,,,,,,,,,,,,,,,0.90957,,,,,,,,,,,,,,,b2d43671-a3e6-4709-9c0c-646442c1074c,2658,,"[102.5, 27.9]",3869685,70,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kylian Mbappé Lottin,3009.0,Left Wing,138,France,771,['af3f089f-f0b9-49d2-87e1-5b0a10e3b4d8'],9,,Right Foot,"[120.0, 38.8, 4.5]",,"[{'location': [103.3, 29.2], 'player': {'id': 38718, 'name': 'Enzo Fernandez'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [99.3, 12.0], 'player': {'id': 7797, 'name': 'Rodrigo Javier De Paul'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [102.1, 43.1], 'player': {'id': 19597, 'name': 'Marcos Javier Acuña'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [109.2, 34.4], 'player': {'id': 3090, 'name': 'Nicolás Hernán Otamendi'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [104.5, 43.4], 'player': {'id': 5507, 'name': 'Nicolás Alejandro Tagliafico'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [107.4, 27.1], 'player': {'id': 29201, 'name': 'Nahuel Molina Lucero'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [102.8, 34.8], 'player': {'id': 27886, 'name': 'Alexis Mac Allister'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [101.9, 23.2], 'player': {'id': 20572, 'name': 'Cristian Gabriel Romero'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.1, 27.4], 'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [117.1, 37.3], 'player': {'id': 6909, 'name': 'Damián Emiliano Martínez'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [107.2, 42.3], 'player': {'id': 2972, 'name': 'Marcus Thuram'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [108.9, 33.4], 'player': {'id': 5487, 'name': 'Antoine Griezmann'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [94.3, 58.8], 'player': {'id': 4445, 'name': 'Jules Koundé'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [99.6, 41.7], 'player': {'id': 22097, 'name': 'Randal Kolo Muani'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [108.1, 19.1], 'player': {'id': 3026, 'name': 'Adrien Rabiot'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}]",,,Off T,0.050644457,Normal,Open Play,,,,,,France,771,00:25:09.207,Shot,,b2d43671-a3e6-4709-9c0c-646442c1074c,"[101.089048026568, 74.9666154321985, 78.2709587667436, 62.2950757580802, 97.3419305408261, 0.0, 120.0, 0.0, 120.0, 50.181486653604, 101.089048026568, 74.9666154321985]","[{'teammate': True, 'actor': False, 'keeper': False, 'location': [94.5119003872098, 58.16597855867086]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [98.947192105882, 11.646893396894928]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [99.86639452197302, 41.22230212859307]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [101.30243350392233, 27.06049829198558]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [101.82531995609851, 43.50045840422142]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [102.03175995689561, 23.767879036183107]}, {'teammate': True, 'actor': True, 'keeper': False, 'location': [102.5, 27.899999618530273]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [102.60491053464737, 35.40824895093678]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [103.08457913741262, 30.161167483235253]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [104.55106852974092, 43.814685331420634]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [107.57882782640839, 41.93518101690263]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [107.85754762783309, 26.41911005368797]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [108.30722412678229, 18.60123499215764]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [108.71500982339496, 34.11890326926806]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [109.31515806924794, 34.2450942415354]}, {'teammate': False, 'actor': False, 'keeper': True, 'location': [117.08080976037304, 38.07737367716932]}]"
1,,,,,,,,,,,,,,,,,,,,,0.360706,,,,,,,,,,,,,,,6cc0d5e2-6999-4006-8a7a-34de4cbe3ffd,2928,,"[108.0, 40.0]",3869685,79,,,,,,,,,,,,,,,,,,,,,,,2,Other,Kylian Mbappé Lottin,3009.0,Left Center Forward,163,France,771,['657afc07-537a-44cc-9411-cb0a713b0a63'],24,,Right Foot,"[120.0, 37.3, 0.3]",,,,,Goal,0.7835,Normal,Penalty,,,,,,France,771,00:34:24.975,Shot,,6cc0d5e2-6999-4006-8a7a-34de4cbe3ffd,"[111.040679999615, 61.2180691486706, 94.960792179023, 52.0264944024218, 118.315387840185, 0.0, 120.0, 0.0, 120.0, 50.6006364724106, 111.040679999615, 61.2180691486706]","[{'teammate': True, 'actor': False, 'keeper': False, 'location': [99.10200059272456, 45.84219972163425]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [99.98611014691676, 46.51230982686482]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [100.58259884434648, 48.85554467020296]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [101.25566872592073, 49.288987472819365]}, {'teammate': True, 'actor': True, 'keeper': False, 'location': [108.0, 40.0]}, {'teammate': False, 'actor': False, 'keeper': True, 'location': [119.93024809653998, 40.37055021352817]}]"
2,,,,,,,,,,,,,,,,,,,,,0.869946,,,,,,,,,,,,,,,03fb2918-e1e7-4ec8-89ff-7bc5531e853d,2987,,"[104.8, 30.1]",3869685,80,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kylian Mbappé Lottin,3009.0,Left Center Forward,165,France,771,['18c660b6-283a-430e-abbd-925713631028'],59,,Right Foot,"[120.0, 41.5, 0.3]",True,"[{'location': [117.7, 37.9], 'player': {'id': 6909, 'name': 'Damián Emiliano Martínez'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [102.8, 41.9], 'player': {'id': 5507, 'name': 'Nicolás Alejandro Tagliafico'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [100.3, 45.1], 'player': {'id': 27886, 'name': 'Alexis Mac Allister'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [99.5, 46.5], 'player': {'id': 19597, 'name': 'Marcos Javier Acuña'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [103.5, 36.0], 'player': {'id': 3090, 'name': 'Nicolás Hernán Otamendi'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [99.0, 35.3], 'player': {'id': 20572, 'name': 'Cristian Gabriel Romero'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [102.2, 27.0], 'player': {'id': 29201, 'name': 'Nahuel Molina Lucero'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [94.0, 37.7], 'player': {'id': 38718, 'name': 'Enzo Fernandez'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [98.1, 65.9], 'player': {'id': 8217, 'name': 'Kingsley Coman'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [104.2, 42.6], 'player': {'id': 22097, 'name': 'Randal Kolo Muani'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [101.1, 37.1], 'player': {'id': 2972, 'name': 'Marcus Thuram'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}]",7b1441f1-4911-44d7-ac4b-f3f8f11daa76,,Goal,0.1017027,Volley,Open Play,,,,,,France,771,00:35:59.025,Shot,,03fb2918-e1e7-4ec8-89ff-7bc5531e853d,"[103.353210982717, 74.4449113428643, 80.176313944536, 61.5178485724001, 99.9778788443313, 0.0, 120.0, 0.0, 120.0, 53.3713169884573, 103.353210982717, 74.4449113428643]","[{'teammate': False, 'actor': False, 'keeper': False, 'location': [93.45843550985448, 39.165968386660964]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [98.23482892002941, 67.9351935470896]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [98.98999098111607, 36.486761653016536]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [99.27470895535741, 48.192088699082504]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [100.35453080274672, 46.354844138203106]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [100.9879794175285, 38.571195188983495]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [102.16150089548931, 27.94358300407457]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [102.81007547722783, 43.325535489477666]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [103.61961874777484, 37.21543124729102]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [104.22738085067665, 43.91016991297067]}, {'teammate': True, 'actor': True, 'keeper': False, 'location': [104.80000305175781, 30.100000381469727]}, {'teammate': False, 'actor': False, 'keeper': True, 'location': [116.3000038198663, 39.47819597426793]}]"
3,,,,,,,,,,,,,,,,,,,,,0.162324,,,,,,,,,,,,,,,5dbcde3d-ba75-483d-a65f-72d2b99ff713,3257,,"[95.9, 32.2]",3869685,92,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Kylian Mbappé Lottin,3009.0,Left Center Forward,183,France,771,"['0e13c11b-c647-45c6-8892-b2884d7d1968', '4da02a45-ece3-4258-9b35-54424d4fe522']",57,,Right Foot,"[100.7, 33.5]",,"[{'location': [96.6, 30.5], 'player': {'id': 38718, 'name': 'Enzo Fernandez'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [83.9, 51.8], 'player': {'id': 19597, 'name': 'Marcos Javier Acuña'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [116.7, 39.0], 'player': {'id': 6909, 'name': 'Damián Emiliano Martínez'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [101.3, 33.8], 'player': {'id': 3090, 'name': 'Nicolás Hernán Otamendi'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.5, 32.0], 'player': {'id': 20572, 'name': 'Cristian Gabriel Romero'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.5, 24.9], 'player': {'id': 29201, 'name': 'Nahuel Molina Lucero'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [94.5, 33.6], 'player': {'id': 27886, 'name': 'Alexis Mac Allister'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [102.0, 46.9], 'player': {'id': 5507, 'name': 'Nicolás Alejandro Tagliafico'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [99.8, 44.5], 'player': {'id': 8217, 'name': 'Kingsley Coman'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [97.6, 12.7], 'player': {'id': 2972, 'name': 'Marcus Thuram'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [102.7, 28.9], 'player': {'id': 22097, 'name': 'Randal Kolo Muani'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}]",,,Blocked,0.0324491,Normal,Open Play,,,,,,France,771,00:47:57.862,Shot,,5dbcde3d-ba75-483d-a65f-72d2b99ff713,"[103.542217459914, 73.1134699098668, 79.1253030953901, 60.2968040740183, 96.9449494487164, 0.0, 120.0, 0.0, 120.0, 51.9198345219164, 103.542217459914, 73.1134699098668]","[{'teammate': False, 'actor': False, 'keeper': False, 'location': [82.37300620334183, 53.694199063080134]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [94.71328830648129, 35.057754635676204]}, {'teammate': True, 'actor': True, 'keeper': False, 'location': [95.9000015258789, 32.20000076293945]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [96.8295456071246, 29.842731414423135]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [97.47028154439002, 11.952029321080946]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [100.03140503948492, 45.61091189009652]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [100.7673520988995, 34.23212988622767]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [101.55621246591183, 25.94709392323602]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [102.31149303470875, 33.16587768807966]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [102.44021060666364, 46.29384252278588]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [102.74669813265892, 30.199374647889975]}, {'teammate': False, 'actor': False, 'keeper': True, 'location': [116.55235067293185, 39.816672840431366]}]"
4,,,,,,,,,,,,,,,,,,,,,0.128318,,,,,,,,,,,,,,,08f2f203-cdc9-4146-99b6-818c5c32bf70,4199,,"[101.4, 26.6]",3869685,115,,,,,,,,,,,,,,,,,,,,,,,4,From Corner,Kylian Mbappé Lottin,3009.0,Left Center Forward,237,France,771,"['a38f27eb-03f9-4b62-8ec2-cdd8f052808f', 'c779043f-b321-4d41-b876-d430b0c41cd9']",38,,Right Foot,"[104.5, 29.1]",,"[{'location': [109.2, 41.0], 'player': {'id': 38718, 'name': 'Enzo Fernandez'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [109.2, 42.7], 'player': {'id': 5507, 'name': 'Nicolás Alejandro Tagliafico'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [110.5, 37.9], 'player': {'id': 3090, 'name': 'Nicolás Hernán Otamendi'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.9, 33.2], 'player': {'id': 7161, 'name': 'Germán Alejandro Pezzella'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [113.1, 37.9], 'player': {'id': 20572, 'name': 'Cristian Gabriel Romero'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [106.9, 34.3], 'player': {'id': 19597, 'name': 'Marcos Javier Acuña'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [105.7, 28.7], 'player': {'id': 16308, 'name': 'Leandro Daniel Paredes'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [112.3, 43.6], 'player': {'id': 11456, 'name': 'Lautaro Javier Martínez'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [100.5, 45.5], 'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [105.2, 29.6], 'player': {'id': 28263, 'name': 'Gonzalo Ariel Montiel'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [117.6, 37.8], 'player': {'id': 6909, 'name': 'Damián Emiliano Martínez'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [106.4, 42.4], 'player': {'id': 11135, 'name': 'Ibrahima Konaté'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [108.3, 41.0], 'player': {'id': 10481, 'name': 'Aurélien Djani Tchouaméni'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [112.8, 42.1], 'player': {'id': 2972, 'name': 'Marcus Thuram'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [104.1, 51.5], 'player': {'id': 4445, 'name': 'Jules Koundé'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [109.1, 36.3], 'player': {'id': 8519, 'name': 'Dayotchanculle Upamecano'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [105.0, 34.2], 'player': {'id': 22097, 'name': 'Randal Kolo Muani'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [90.8, 48.6], 'player': {'id': 11990, 'name': 'Youssouf Fofana'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [90.0, 33.2], 'player': {'id': 24778, 'name': 'Eduardo Camavinga'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}]",,,Blocked,0.03075741,Normal,Open Play,,,,,,France,771,00:10:38.948,Shot,,08f2f203-cdc9-4146-99b6-818c5c32bf70,"[103.830317968414, 75.0927017537735, 78.1626996926428, 60.7254769292121, 95.4456715266603, 0.0, 120.0, 0.0, 120.0, 55.0051982178816, 103.830317968414, 75.0927017537735]","[{'teammate': True, 'actor': False, 'keeper': False, 'location': [89.46969809008922, 32.69346032586172]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [90.78773814035759, 48.23373754748495]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [100.93128360074704, 45.195154784837754]}, {'teammate': True, 'actor': True, 'keeper': False, 'location': [101.4000015258789, 26.600000381469727]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [104.31061227951244, 50.85283240315415]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [105.34708140455677, 33.75666747994005]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [105.63689810816906, 29.357718838019775]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [106.18103014674014, 27.298328384710107]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [106.8753553023736, 41.92015161998128]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [107.19477644535232, 33.762032822943695]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [108.59572936323104, 40.93259494548104]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [109.01405238608066, 41.91704348640441]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [109.14815410252368, 40.73396090029212]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [109.31921641621551, 32.49916608928224]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [109.65266371709406, 35.74666728872572]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [111.13800874338739, 37.62823650526843]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [111.44781281472821, 44.00980257929382]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [113.5672027469273, 40.60288226827831]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [113.95097474882067, 37.06582853627066]}, {'teammate': False, 'actor': False, 'keeper': True, 'location': [117.37680505011076, 37.662030887291735]}]"
5,,,,,,,,,,,,,,,,,,,,,0.406482,,,,,,,,,,,,,,,d9b92dbd-4fea-4f48-b2fb-d7222eab2dbd,4203,,"[108.0, 40.0]",3869685,117,,,,,,,,,,,,,,,,,,,,,,,4,Other,Kylian Mbappé Lottin,3009.0,Left Center Forward,238,France,771,['7702c4cb-e5ea-4353-9e70-6df2eead4987'],5,,Right Foot,"[120.0, 36.7, 1.1]",,,,,Goal,0.7835,Normal,Penalty,,,,,,France,771,00:12:05.189,Shot,,d9b92dbd-4fea-4f48-b2fb-d7222eab2dbd,"[110.856817541161, 61.2421309867409, 95.2639252690742, 52.135206065696, 119.015403552875, 0.0, 120.0, 0.0, 120.0, 50.4019256171489, 110.856817541161, 61.2421309867409]","[{'teammate': False, 'actor': False, 'keeper': False, 'location': [99.1288235746834, 45.0308080381704]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [101.00659621906979, 47.50454949570369]}, {'teammate': True, 'actor': False, 'keeper': False, 'location': [101.51029387311152, 50.95335147647756]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [101.64216807200218, 47.79992818926112]}, {'teammate': False, 'actor': False, 'keeper': False, 'location': [101.74626838696454, 49.061571125999244]}, {'teammate': True, 'actor': True, 'keeper': False, 'location': [108.0, 40.0]}, {'teammate': False, 'actor': False, 'keeper': True, 'location': [119.93747706451329, 40.50002314584516]}]"
6,,,,,,,,,,,,,,,,,,,,,0.440684,,,,,,,,,,,,,,,d0f76056-0d67-4aae-b44a-83bef0b1cf27,4389,,"[108.1, 40.1]",3869685,120,,,,,,,,,,,,,,,,,,,,,,,5,Other,Kylian Mbappé Lottin,3009.0,Left Center Forward,248,France,771,['a78b2f33-2a71-4455-8590-0beab022c230'],13,,Right Foot,"[120.0, 37.6, 1.3]",,,,,Goal,0.7835,Normal,Penalty,,,,,,France,771,00:00:13.386,Shot,,,,
